0.20643,0.1286,-0.048558,0.10022,-0.13612,0.58349,-0.2001,0.73538,-0.78339,0.0095567
0.85747,0.28631,0.11576,0.2248,0.35505,0.39508,-0.054114,0.19218,-0.39013,-0.13298
0.56692,-0.095248,0.043869,-0.12727,-0.010508,0.49206,0.063567,0.54414,-0.35637,-0.31667
0.12451,-0.43741,0.40315,-0.43209,0.24171,0.72179,0.034346,0.23727,-0.057395,-0.03372
1.0692,-0.27098,0.60536,0.58682,-0.034154,0.67333,-0.20556,0.47149,-0.46866,-0.43427
-0.17983,0.062303,0.55655,-0.14605,-0.027785,0.79826,-0.14315,0.76741,-1.3292,-0.55258
0.89047,-0.19923,-0.1849,0.099457,0.1898,1.018,-0.35402,0.73007,-0.41055,0.085539
0.30276,-0.2573,0.65792,-0.12253,0.15204,0.25107,-0.3576,1.0395,-0.51794,-0.74354
0.22072,-0.32528,0.69994,-0.94995,0.41477,0.28889,-0.54599,1.174,-1.0983,-0.63494
0.33362,-0.55919,0.32174,0.53301,0.24055,0.96627,0.00061218,0.63571,-0.32963,-0.4473
0.37888,-0.4822,0.11969,0.20405,0.37693,0.56071,0.48663,1.118,-0.79206,-0.39202
0.53727,-0.71215,0.19189,-0.40989,0.53644,1.0297,0.069852,0.90661,-1.1059,0.045884
0.048039,-0.53614,0.41509,-0.47497,0.23039,1.1862,0.21629,0.78995,-0.40716,-0.44165
0.55525,-0.76762,0.96406,-0.66534,-0.064028,1.0906,0.1659,0.67545,-0.37849,-0.22247
0.55442,-1.2414,0.3179,-0.086224,0.30915,0.91923,0.012116,1.2996,-0.60405,0.0027274
0.73007,-0.41437,-0.065834,0.11936,0.46379,0.40177,-0.22193,1.0617,-0.86022,-0.41707
0.78813,-1.116,1.0893,0.42428,0.61534,0.57503,-0.53154,1.3343,-1.107,0.71453
0.3364,-0.15916,-0.087243,0.34903,0.28764,0.68766,-0.11243,1.1923,-1.1438,-0.19825
0.23522,-0.87937,0.26313,-0.059794,0.30356,0.99593,0.10688,1.0972,-0.81693,0.12524
0.28844,-0.14394,0.45257,-1.0959,-0.40513,0.6861,-0.19496,0.58768,-1.0081,-0.53403
0.55788,-0.41867,0.25258,0.41875,-0.020316,0.39528,-0.28201,0.99279,-1.0364,-0.43792
0.47558,-0.72698,0.42647,-0.44103,0.4954,0.73186,-0.42789,0.67005,-1.1542,-0.37743
0.27339,-0.89867,1.2682,-0.90343,-0.4781,0.85519,0.5002,0.67696,-1.4253,-0.42644
0.37948,-0.41558,0.015051,0.021413,0.62154,0.90173,0.48907,1.3424,-0.85851,0.2006
0.45897,-0.62414,0.60948,-0.064125,0.57927,0.67515,0.14296,1.0008,-0.87059,-0.11121
0.42612,-0.38505,0.015622,-0.65714,0.8926,0.96219,0.40573,0.87992,-0.96452,-0.62894
0.0503,-0.69289,0.17184,-0.87826,0.32617,1.2942,0.56544,0.72281,-0.80947,-0.40399
0.53521,-0.72667,-0.016353,-0.73044,0.53327,1.0673,0.31459,0.64509,-0.86372,-0.29955
0.53175,-0.40586,0.21813,0.46744,-0.16091,0.88713,-0.54138,0.68152,-0.89878,-0.24542
0.81771,0.14177,0.27845,0.51908,0.25172,0.63905,-0.1799,0.87076,-0.5841,-0.40334
1.117,-0.87581,0.69235,0.030948,0.25336,0.39741,0.20139,1.365,-1.2581,-0.15752
0.78675,-0.23515,-0.12591,-0.44144,0.49164,0.75574,0.3002,1.1886,-0.69828,-0.24732
1.2386,-0.12332,0.44536,0.5986,0.20731,0.75578,0.21291,0.63814,-0.98355,-0.054034
1.017,-0.31854,1.1788,-0.16189,-0.099424,0.61048,-0.050441,0.44115,-0.3513,-0.61636
0.36075,0.018566,0.44019,-0.35479,0.20432,0.55131,-0.88373,0.91719,-1.3227,-0.10252
0.77149,-0.37078,0.70471,0.67609,-0.021777,0.35189,0.41657,1.3394,-1.2614,-0.20017
0.75407,-0.26093,0.30531,-0.066508,0.24068,0.79509,0.53872,1.1077,-1.1263,0.3536
0.91983,-0.1291,0.53496,0.555,0.56533,0.79846,0.026272,1.0107,-0.7019,-0.31282
0.67613,-0.47308,0.46865,0.13498,-0.31071,0.97798,-0.17649,0.79141,-0.64536,-0.18604
1.0766,-0.49452,0.64152,0.53629,-0.023709,0.70662,-0.21142,0.82774,-0.77392,0.12471
0.031747,0.060953,0.50705,-0.45999,0.41714,0.70227,-0.12056,0.76895,-0.018568,-0.57432
0.44242,-0.28493,0.25228,-0.3202,0.22924,0.44692,-0.1163,0.64262,-0.79083,-0.35037
0.36248,-0.56101,0.78214,-0.096196,0.066313,0.36502,-0.11028,0.93123,-0.8864,-0.74981
0.73929,-0.6849,0.26527,0.83897,0.10985,0.46596,0.055623,1.052,-0.72997,-0.46905
0.89677,0.15775,0.39602,0.38702,0.45558,0.56642,-0.047743,0.56067,-0.11495,-0.13209
0.78455,-0.59427,1.0614,0.50334,0.051632,0.54978,0.11262,1.1962,-1.0189,-0.25023
0.6735,-0.84518,0.39328,0.050896,0.44872,0.7204,-0.2268,0.22605,-0.32582,-0.62415
0.80142,-0.84987,0.35342,-0.51561,0.99025,0.7716,-0.034089,0.64365,-0.4597,-0.26987
1.0155,-0.54362,0.85102,0.45494,0.2685,0.12561,-0.36529,1.409,-0.72612,-0.19036
1.0723,-0.26595,0.36766,-0.060501,0.7066,1.1137,-0.10174,0.78354,-1.0385,0.2445
0.90843,-0.26405,0.35144,0.17851,0.57703,0.60536,-0.16117,0.34078,-0.49639,-0.21345
0.87996,-0.3576,0.5186,-0.21551,0.38753,0.66073,-0.32803,0.33495,-0.97287,0.021362
0.64278,-0.3303,0.32401,-0.2803,0.020049,1.457,0.24757,1.251,-0.44034,0.35731
0.62603,-0.63663,0.42056,0.30582,0.47068,0.74222,-0.1093,1.2382,-0.89115,-0.21854
1.1155,-0.38156,0.19589,0.59534,0.59364,0.41192,0.30016,0.83925,-0.99648,-0.33057
-0.020126,-0.7691,0.6006,-0.076188,0.52389,0.98988,-0.37382,1.0674,-1.2622,0.04459
1.2044,-0.50789,0.46545,-0.50227,0.41603,0.45494,-0.35291,0.43575,-0.75864,-0.0036962
0.77219,-0.67753,0.49869,-0.68219,0.23075,1.1633,-0.36917,0.91805,-0.33004,0.3023
-0.11818,-0.42758,0.68309,-0.79118,0.17273,0.49331,-0.18976,0.83443,-1.1658,-0.7289
0.32382,-0.30036,0.39861,-0.9835,0.63967,0.8679,0.23162,0.94441,-0.74414,-0.22585
1.1314,-0.33793,1.0092,0.52789,0.02772,0.56406,0.085331,0.4793,-0.45838,-0.47498
1.0631,-0.36775,0.62526,0.40523,0.54549,0.56292,-0.14476,1.0466,-0.80002,-0.20716
0.50697,-0.49883,1.3025,0.51791,-0.12031,0.82961,-0.35618,0.82204,-1.3115,-0.032283
0.56491,-0.4192,0.36974,0.5961,0.02281,0.46862,0.59508,1.4728,-1.062,-0.267
0.57777,-0.46628,0.87401,-0.071786,0.27848,0.62008,0.52337,1.2952,-1.3684,-0.078689
0.66743,-0.15687,1.0682,0.22824,0.90451,0.78938,0.28598,0.81785,-0.72232,-0.16525
0.37144,-1.2232,0.60988,-0.40153,-0.072339,0.79654,0.50987,1.3725,-0.92344,-0.089782
0.091473,-0.24511,0.52144,-0.064302,0.044124,0.61831,-0.37445,1.2067,-0.90143,-0.37252
0.83871,-0.32759,0.30961,0.3009,0.49325,0.89852,-0.4842,0.28056,-0.56978,-0.79216
0.37373,0.18332,0.10126,0.25277,0.22142,0.4668,0.32238,0.4293,-0.46493,-0.25245
0.23241,-0.10513,-0.074157,0.10771,0.061259,0.24535,-0.10856,0.43035,-0.27356,0.21177
0.57311,-0.33956,0.5485,0.14744,0.0041449,0.67612,-0.25199,0.61833,-0.16531,-0.32049
0.52666,-0.61884,-0.20936,-0.017597,0.16013,0.43509,-0.6325,0.9482,-0.64182,-0.59957
1.0903,-0.57166,0.12618,-0.33181,0.5933,0.74449,-0.070935,0.76201,-0.67072,-0.2988
0.30429,-1.1076,0.83654,-0.11811,0.64613,0.55379,0.21643,0.36485,-0.46486,-0.597
0.53513,-0.88536,0.46675,0.19612,0.36656,0.86931,-0.93534,0.7044,-0.76221,0.29549
0.63246,-0.018818,0.062787,0.63572,0.1997,0.57115,-0.063461,0.8467,-0.19019,-0.30691
0.83165,-0.1125,0.28412,0.13118,-0.052254,0.68418,0.25877,1.12,-1.0623,-0.073671
0.9005,0.28723,-0.14982,0.13887,0.17774,0.59511,-0.33652,0.60118,-0.24375,-0.30348
0.38585,-0.72119,0.032077,-0.29283,0.38536,0.79758,0.11177,0.98846,-0.79302,-0.30156
0.49372,-1.0428,0.38869,-0.14273,0.16576,1.5568,-0.064685,0.64027,-1.1019,0.23247
0.28756,-0.84235,0.31833,-0.061599,0.22561,0.90418,-0.52892,0.55541,-0.87601,-0.45343
0.62835,-1.0049,-0.45225,-0.49548,0.31128,1.0662,0.06074,1.1658,-0.81148,0.35516
1.0152,-0.38721,0.50906,0.23471,-0.39261,0.48145,-0.2783,0.61962,-1.5898,-0.57401
0.97746,-0.21824,0.60309,0.75349,-0.29842,0.1138,-0.309,1.0927,-0.83936,-0.45537
0.057794,-0.56962,0.29702,-0.17984,0.59396,0.87829,0.076253,0.75876,-0.74751,-0.16347
0.54687,0.048792,0.053806,0.13904,-0.75576,0.45958,-0.20545,0.75493,-0.67017,-0.31041
0.88447,-0.49631,0.24804,0.88644,0.15285,0.29429,-0.77495,1.1521,-0.93527,-0.36121
0.68834,-0.59203,0.91775,-0.96127,-0.078879,0.34824,-0.051812,0.39705,-0.25305,-0.12052
0.71525,-0.16512,0.70241,-0.14205,0.15471,0.4049,-0.73528,1.0201,-0.80286,0.21485
0.46904,-1.1699,0.15608,-0.17053,0.51023,1.2965,0.50909,0.98525,-0.7305,0.28879
0.98789,-0.4703,0.072665,0.55518,-0.12014,0.37368,0.18121,0.89898,-1.2097,-0.74632
1.1441,-0.58888,-0.14894,-0.023077,0.40089,0.28943,-0.015712,1.2417,-1.305,0.14192
0.25347,-0.66258,1.1722,-0.4551,0.16773,0.3733,0.39338,1.7596,-1.0391,-0.11059
0.53534,-0.69391,0.66837,-0.53204,0.48419,0.83363,-0.70757,0.40398,-0.80684,-0.12348
0.38833,-0.69279,0.87628,0.0058329,-0.20581,0.72923,-0.019551,1.1195,-1.036,-0.12348
0.08614,-0.35616,0.22036,-0.23825,0.30952,0.73004,-0.22567,0.86736,-0.24001,0.28682
0.72047,-0.073523,0.39047,-0.56078,0.76112,0.86481,0.7357,1.1967,-0.52947,-0.0069226
0.66812,-0.40224,0.83654,0.21786,0.805,0.99634,0.35063,1.113,-0.62744,-0.079429
0.46335,-0.095248,0.71421,0.62069,0.32844,1.2336,0.2806,1.408,-0.25486,-0.032266
0.16328,-0.84019,0.67683,-0.21018,0.42545,1.1726,0.095406,1.3997,-0.55084,0.097933
-0.1904,-0.8535,1.1629,-0.091398,0.40467,0.64517,0.24956,1.1067,-1.1454,-0.1287
0.66704,-0.34583,0.6107,0.064333,1.1933,0.58428,0.23448,1.3346,-0.66273,-0.37569
0.40048,-1.0182,-0.078715,-0.72058,0.87881,1.0665,0.30337,0.94548,-0.55281,-0.15221
0.66967,0.34377,0.36781,0.21656,-0.044089,0.59027,-0.42071,0.83503,-0.01226,-0.51138
0.35829,-0.13635,0.61842,0.31506,0.3433,0.71403,0.34458,0.38001,-0.94128,-0.34034
1.0283,0.26341,0.43103,0.26747,0.32849,0.76824,0.071272,0.65797,-0.33992,-0.6961
0.49636,-0.19288,0.53399,0.18315,0.6346,0.78249,-0.0094819,0.99007,-0.76758,0.02157
0.71553,0.019409,0.0047967,0.26323,0.83633,0.64319,-0.088032,0.90499,-0.55057,-0.24622
1.6585,0.36992,0.71961,0.14674,0.68792,1.119,0.51402,0.89783,-0.28455,0.21019
0.7296,-0.81597,1.4054,0.39964,0.083935,0.31097,0.091358,0.74553,-1.2604,-0.41381
0.26371,-0.021863,0.33729,0.38056,-0.13904,0.84942,-0.65267,0.56277,-0.65894,-0.2785
0.31045,-0.64017,-0.071294,-0.20411,0.19828,0.57638,0.35209,0.51374,-0.75753,0.12644
0.63678,-0.39511,0.65023,0.16282,-0.66496,0.83501,-0.37354,0.84632,-1.0911,-0.18654
1.1607,-0.26061,0.030361,0.56627,-0.22324,0.54208,-0.40456,0.93994,-0.86584,-0.16149
0.18998,-0.24698,0.45388,-0.55602,0.14069,1.2134,0.37132,0.81098,-0.46503,0.15338
0.56125,-0.83458,0.77207,-0.84048,0.47712,0.17632,-0.27711,1.0363,-1.0267,-0.41102
1.1946,-0.11338,1.0533,-0.65463,0.77421,0.99864,0.042773,0.46623,-0.79107,0.19618
0.61959,-0.68195,0.54955,-0.13808,0.50178,1.0695,0.56103,0.092308,-1.0339,-0.64634
0.87816,-0.77862,0.84296,-0.0062273,0.56454,0.98818,0.33946,0.28554,-0.98725,-0.34722
0.3074,-0.70764,0.51733,-0.43766,0.91488,0.89115,-0.071445,0.50957,-1.0999,-0.33632
0.95524,0.41908,0.093782,0.62354,0.40334,0.59199,0.3862,0.87233,-0.8318,-0.39934
-0.083417,-0.60601,0.80164,-0.94645,-0.059421,0.53349,-0.166,0.97306,-1.4918,-0.39156
0.60984,-0.65965,0.57895,-0.33425,0.48142,0.064073,0.015332,1.2823,-1.0065,-0.45003
0.77493,0.087851,0.48551,0.14081,0.35046,0.31479,-0.064504,0.64322,-0.62714,-0.39388
0.64971,-0.2265,0.68897,0.30948,-0.2662,0.80193,0.18971,0.76201,-0.7904,-0.57941
-0.253,-0.35704,0.34984,-0.69323,0.1545,1.1041,-0.40365,0.69552,-1.1164,-0.51476
0.93654,-0.28303,0.4148,0.52479,0.043359,0.27708,-0.15158,0.8985,-1.1551,-0.73297
0.62048,0.053272,0.11782,-0.11504,0.8136,0.44914,0.65546,1.4236,-0.73795,-0.30081
0.39411,-0.42335,0.48131,0.28399,0.60178,1.0463,-0.32554,0.73627,-0.79522,-0.13788
0.93696,-0.42296,0.60841,0.2847,0.41075,0.63464,-0.1781,0.87342,-0.87364,-0.25193
0.39103,-0.51317,0.27332,-0.016159,0.67482,1.219,0.39379,0.81696,-1.0013,-0.037573
0.42137,-0.81006,0.38067,0.24801,0.54223,1.1153,-0.048447,0.92058,-0.95123,0.024078
0.48241,-0.085935,0.385,0.34786,0.12379,0.88859,0.051207,0.92131,-0.45077,-0.424
0.41203,-0.69145,0.68518,-0.26037,0.95992,0.98345,-0.50412,0.66781,-1.1568,-0.16053
0.73866,-1.1918,0.47488,0.086924,0.58797,1.2485,-0.24999,0.83964,-0.89522,0.1398
0.62403,-0.57273,0.08818,-0.023395,0.39237,1.2231,0.55688,1.0068,-1.0621,0.17396
0.33761,-0.99767,0.41371,-0.64001,0.84021,0.90142,-0.38289,0.75071,-0.86108,0.41441
0.75939,-0.96093,1.1932,0.42908,0.52089,0.56825,-0.46034,1.2344,-0.95691,0.51616
1.3239,-0.74849,0.7926,-0.14554,0.83783,0.82103,-0.41423,0.44276,-1.2877,0.31188
0.8855,-0.88477,1.1914,0.6348,0.38762,0.58794,-0.14466,1.0754,-1.1409,0.16195
0.044664,-1.0171,0.48294,-0.84082,0.40039,1.3247,-0.20538,0.32778,-1.0072,-0.20076
0.4849,-0.54892,0.92419,-0.039773,0.57759,0.38865,-0.54653,1.185,-1.1984,0.015961
-0.084854,-0.739,1.0433,0.14525,0.57166,0.72007,-0.27168,0.97493,-0.80812,-0.75292
0.50716,-0.52947,0.67101,-0.065904,0.90259,0.69692,0.28695,1.4479,-0.90381,0.13542
-0.4347,-0.21591,1.018,-0.8992,0.38375,1.181,0.037785,0.6212,-1.3693,-0.29276
-0.11317,-0.46258,1.0892,-0.52831,0.24547,0.63416,0.3648,1.1208,-1.2763,-0.56225
0.92473,-1.1498,0.81313,0.60911,0.36525,0.48777,-0.73207,1.2464,-0.95352,0.64055
-0.0571,-0.60643,1.393,-0.38626,0.26492,0.60583,-0.080337,1.1157,-0.76034,-0.74405
-0.10253,-0.63467,0.97026,0.11047,0.71494,0.46893,-0.65974,1.4808,-1.0331,-0.079683
0.76198,-0.58423,0.94653,-0.50952,0.34096,0.73389,-0.99484,0.32578,-0.8925,0.2669
0.25494,-0.49193,1.0883,-0.15552,0.6657,0.76896,0.30127,1.3436,-0.50449,-0.57431
1.0215,-0.79132,0.87111,0.091401,0.20732,0.57754,-0.17862,0.59185,-1.3554,-0.13112
0.19576,-0.71987,1.3233,-0.24266,0.24842,0.42532,0.37719,1.3222,-1.0214,-0.36996
0.034165,-0.34339,0.88844,-0.29309,0.61288,0.44481,-0.34109,1.0636,-1.0591,-0.56397
0.69888,-0.54399,0.39933,-0.18428,0.59541,1.3588,-0.26232,0.7735,-0.71173,0.010211
0.80218,-0.56066,0.29379,-0.10732,0.66037,1.0517,-0.0040921,0.99585,-0.99253,0.041827
0.74954,-0.57536,0.74559,-0.097498,0.55641,0.8221,0.23247,1.3735,-0.69186,-0.065529
0.17085,-0.60231,1.1853,-0.6696,0.48204,0.39559,0.64817,1.3397,-0.58834,-0.4442
0.40608,-0.58159,0.79003,0.17904,0.33744,0.67707,0.38081,1.0938,-1.103,-0.18081
0.66075,-0.51625,0.58303,0.25171,1.1454,0.65706,0.064777,0.97896,-1.0569,-0.1769
0.24525,-0.37474,1.4361,0.36728,0.19658,0.67247,-0.48899,0.81075,-1.4374,-0.007345
1.0019,-0.38036,0.1542,0.056055,0.57106,0.75488,0.2416,0.93667,-1.1405,-0.38453
0.51091,-0.67274,0.68142,-0.26677,0.53434,0.66483,0.89675,1.2964,-0.73656,-0.45593
0.45216,-0.60366,0.52044,-0.40417,0.21502,0.98346,0.01083,0.79593,-1.3379,-0.090023
0.16271,-0.89899,0.58605,0.2715,0.73679,0.67842,-0.25779,1.4246,-0.91739,-0.23517
0.28351,-0.016365,0.82102,-0.52599,0.80322,0.49056,0.00054509,1.2623,-0.89149,-0.58327
0.72503,-0.49787,1.0157,-0.68896,0.41086,1.0632,-0.73459,0.58534,-0.27519,0.18891
0.61388,-0.83131,0.86183,0.54053,-0.059079,0.95037,0.23239,0.77648,-1.0319,0.029093
-0.12111,-0.71344,0.726,0.022172,-0.11944,0.79588,0.097289,1.2627,-1.2372,-0.14155
0.95174,-0.58337,1.0023,0.49465,0.060977,0.59787,0.054753,0.94318,-1.0568,-0.17166
0.30748,-0.45328,1.1463,0.14567,0.37385,0.66294,0.040192,1.3377,-1.0223,0.36142
0.36575,-0.46978,0.49529,-0.29409,0.5583,1.0691,-0.27666,0.58545,-0.76207,0.082708
0.55328,-0.42388,0.25733,-0.22641,0.41126,1.4841,0.2997,0.57023,-0.88688,0.059609
0.88003,-0.47591,0.76456,0.016751,0.27038,1.2623,0.33909,0.60375,-0.87613,-0.33392
0.20914,-0.57571,0.83237,-0.53264,0.67552,1.0433,0.12709,0.40337,-1.2858,-0.0022878
1.0989,-0.66811,0.83699,0.43813,0.22815,0.56462,-0.39829,1.1177,-0.86696,0.0034342
0.2515,-0.56848,0.55789,0.010194,0.60775,0.61262,0.1327,1.2974,-0.96157,-0.5328
-0.1419,-0.59851,0.26623,-0.33394,-0.43703,1.443,0.92861,0.88269,-0.47707,-0.27229
0.69584,-0.15526,0.14378,-0.13197,0.62404,1.211,0.48925,1.2282,-0.65454,0.30877
0.61091,-0.64553,0.5329,-0.49398,0.7174,0.49492,0.24738,0.24293,-1.3115,-0.57492
1.057,-0.73551,0.78995,0.48952,0.29988,0.28171,0.43173,1.0761,-0.81124,-0.30933
0.9004,-0.14278,0.56897,0.089386,0.49166,0.70145,0.5383,0.98748,-1.1613,-0.24072
0.66883,-0.017019,0.094764,-0.46743,0.17971,0.65235,-0.34366,0.96943,-0.9413,-0.14119
0.71525,-0.049942,0.78263,-0.26731,-0.31845,0.60185,0.13596,1.0495,-0.8832,-0.45385
0.72905,0.10465,1.2468,-0.36367,-0.3801,0.38801,-0.46891,1.1969,-0.67961,0.14339
1.128,0.25887,-0.10573,0.71259,0.28874,0.34688,0.088529,1.2254,-0.821,-0.0099898
0.44547,-0.64535,0.095894,-0.55772,0.43843,1.1222,0.79533,0.84409,-0.55809,-0.15183
0.58585,-0.48101,0.66927,0.65505,0.041935,0.63568,-0.465,0.90715,-1.4871,0.384
0.73719,-0.93892,0.55049,-0.038496,0.25732,0.9814,0.023255,0.9779,-1.0451,-0.10486
0.35937,-0.72677,-0.059502,-0.3846,0.51427,1.0425,0.03236,0.76203,-1.1647,0.21445
1.0986,-0.13358,0.22867,0.23402,0.21321,0.60743,-0.052661,0.79908,-0.26219,-0.50413
0.31616,-0.58361,0.84007,0.7563,-0.16089,0.62894,-0.57236,1.0257,-0.53927,-0.56926
-0.0041318,-0.44539,0.70432,0.84712,0.22856,0.94154,-0.33098,0.56776,-1.0271,-0.12494
0.13505,-0.74766,1.0274,0.7505,0.50778,0.89215,-0.44012,0.60352,-1.2543,0.13489
0.16395,-0.55787,0.54084,0.82113,0.22891,0.88775,-0.18051,0.70581,-0.62209,-0.44473
0.19233,-0.38725,0.84341,1.0614,0.15848,1.1257,-0.092654,0.46439,-1.1378,0.036757
0.59148,-0.38609,0.25562,0.042076,-0.36636,0.69567,-0.097599,0.92952,-0.47137,-0.23747
0.68883,-0.092522,0.69637,0.16345,-0.009421,0.23735,-0.22752,1.118,-0.99032,-0.18523
0.34997,-0.33919,0.80488,0.54755,0.12749,0.69268,-0.58243,0.82666,-0.60883,-0.54144
0.63934,-0.34634,1.2463,0.021096,0.46234,0.25809,0.030128,1.3898,-0.70302,-0.20085
0.51279,-0.54851,0.79157,-0.3889,-0.53956,1.244,-0.058872,0.18689,-0.76765,0.12298
0.61674,-0.017311,-0.052028,-0.51604,0.5228,1.1021,-0.057688,0.97554,-0.71961,-0.4192
1.556,-0.46095,1.2569,0.14419,-0.41277,0.42403,0.7817,0.8166,-0.79923,-0.18577
0.58896,-0.621,0.86685,-0.91323,0.30804,0.88515,0.35126,0.48408,-1.1816,-0.34884
1.0401,-0.87735,0.22477,0.28997,0.25137,0.40876,-0.2906,0.76571,-1.1089,-0.295
0.16934,-0.40162,1.0591,-0.89086,-0.28904,0.59558,-1.1168,0.77814,-0.22953,-0.28563
0.6522,-0.39817,0.10626,0.39321,0.11877,0.6696,0.021763,0.99056,-1.0772,-0.57612
0.46946,-0.23037,0.21912,-0.53849,0.072611,1.518,0.53137,1.0088,-1.1116,0.56851
0.66261,0.24269,0.23495,0.73991,-0.51188,0.4986,-0.34638,0.88197,-0.46793,-0.25406
0.91309,-0.36768,0.081305,-0.45894,-0.048012,0.78675,0.056675,0.8025,-0.54312,-0.44354
0.48494,-0.63675,-0.2794,0.51263,-0.70301,0.51867,-0.025424,0.94525,-1.5395,-0.001448
0.42009,-0.98954,0.19641,-0.48724,-0.2247,0.70887,-0.13494,1.6508,-0.66179,-0.34635
0.86085,0.065841,-0.0091467,-0.044077,0.31938,0.1632,0.070842,0.13211,-0.16801,-0.17018
0.67657,-0.59371,0.15796,-0.46684,0.091814,0.96865,-0.34072,0.82177,-1.265,0.15975
0.95879,-0.69453,0.70762,-0.73302,-0.25115,0.43949,-0.69298,1.0355,-0.38005,-0.085447
0.51582,-0.87516,0.58511,-0.053087,0.10039,0.74859,-1.2988,1.1268,-0.48595,0.34237
0.55665,-0.2869,0.38579,-0.42075,0.46718,1.1695,0.13673,1.1976,-0.95443,0.33222
0.96115,-0.38952,0.26428,0.47696,0.038756,0.38975,-0.2685,1.5124,0.23319,-0.40405
-0.12951,-0.44165,-0.092979,-0.59728,-0.098359,1.3632,-0.51767,1.0695,-0.84926,-0.071219
0.91469,-0.21401,0.21744,0.35506,-0.24386,0.7512,-0.29481,0.52854,-0.16322,-0.31359
1.236,0.17501,0.66095,0.34284,-0.36671,0.8445,0.40851,0.72491,-0.80728,-0.30684
0.24789,-0.62918,0.29938,-0.45617,0.49973,0.92187,0.080055,0.91283,-0.57222,-0.22634
0.6381,-0.89299,0.80055,0.58171,-0.055361,0.71335,-0.37528,1.1643,-0.79092,0.090282
1.2406,-0.84714,0.10215,-0.058063,0.29183,0.1024,-0.18039,1.3589,-1.3875,0.46694
1.1482,0.48051,0.97301,0.077162,-0.73947,1.3459,0.12038,0.24721,-0.50519,0.055313
