0.42051,0.63816
0.44585,0.61623
0.46429,0.60453
0.37442,0.5636
0.42512,0.52851
0.36982,0.5095
0.48041,0.64254
0.42972,0.66886
0.55415,0.67909
0.62097,0.70541
0.61636,0.73903
0.66244,0.72295
0.68318,0.70541
0.6924,0.65132
0.72005,0.64108
0.72696,0.6674
0.68088,0.69517
0.65553,0.71126
0.62097,0.72295
0.59101,0.71857
0.56797,0.68786
0.56797,0.66155
0.56567,0.64839
0.62788,0.59137
0.56336,0.59576
0.61866,0.60015
0.60714,0.62208
0.58871,0.62061
0.57719,0.5943
0.5841,0.57675
0.61175,0.56652
0.62327,0.56214
0.62327,0.55775
0.59793,0.55483
0.55415,0.54751
0.54493,0.53582
0.54493,0.5329
0.57028,0.52851
0.59562,0.52705
0.59793,0.52705
0.63018,0.52997
0.65783,0.52997
0.70392,0.52705
0.70622,0.51681
0.70161,0.51097
0.66475,0.53582
0.64401,0.5636
0.64401,0.57529
0.64401,0.58845
0.6371,0.60746
0.63479,0.61623
0.58871,0.61915
0.55184,0.60746
0.56106,0.5943
0.57719,0.54167
0.55184,0.52266
0.54724,0.51097
0.54724,0.50804
0.59332,0.51681
0.66936,0.52266
0.67396,0.52412
0.66244,0.56652
0.66244,0.56652
0.6417,0.53582
0.66475,0.51681
0.57949,0.56214
0.54493,0.57091
0.54724,0.57822
0.60484,0.59576
0.65092,0.59576
0.38825,0.64547
0.36982,0.69371
0.31221,0.70687
0.31221,0.7288
0.27304,0.71272
0.3053,0.7405
0.31221,0.75365
0.25461,0.75658
0.28917,0.74196
0.27304,0.7171
0.29608,0.68786
0.34447,0.66594
0.36751,0.65132
0.39286,0.65278
0.38825,0.60892
0.40668,0.59137
0.39055,0.5636
0.40207,0.54167
0.35829,0.54313
0.33986,0.61184
0.35138,0.68933
0.3053,0.73319
0.24078,0.74927
0.28226,0.76535
0.48733,0.6674
0.51958,0.67763
0.58641,0.6864
0.63479,0.71272
0.64862,0.7288
0.66475,0.73026
0.69931,0.70102
0.7523,0.63377
0.78456,0.5519
0.803,0.53874
0.83064,0.5329
0.60945,0.81652
0.61175,0.78582
0.57488,0.75658
0.54493,0.72734
0.55876,0.71857
0.58871,0.72295
0.59562,0.73319
0.60254,0.75219
0.57028,0.76535
0.56336,0.77705
0.57719,0.79605
0.60023,0.8136
0.61866,0.82529
0.64631,0.79605
0.6371,0.76535
0.64862,0.73903
0.65092,0.74342
0.66014,0.74196
0.66014,0.7405
0.66936,0.75219
0.63479,0.7829
0.60254,0.77558
0.60484,0.7712
0.61636,0.75512
0.65783,0.74781
0.68088,0.7405
0.697,0.70541
0.70852,0.67471
0.73618,0.64401
0.16475,0.81214
0.15092,0.84722
0.1417,0.81652
0.13479,0.84576
0.12788,0.87792
0.084101,0.86038
0.067972,0.82675
0.12327,0.79021
0.081797,0.8019
0.1371,0.76097
0.1371,0.71272
0.15092,0.74927
0.14862,0.67325
0.21313,0.62939
0.1417,0.59576
0.16936,0.62646
0.077189,0.62354
0.056452,0.68494
0.086405,0.7405
0.070277,0.76535
0.063364,0.82091
0.054148,0.76243
0.051843,0.69517
0.081797,0.64839
0.15323,0.5943
0.20852,0.5826
0.72926,0.69225
0.8053,0.69225
0.82834,0.69225
0.85599,0.68933
0.92742,0.67471
0.97581,0.64839
0.98042,0.6367
0.89977,0.62939
0.87212,0.62061
0.84908,0.64401
0.81452,0.65424
0.78456,0.67325
0.77535,0.68494
0.77535,0.6864
0.74539,0.69225
0.80991,0.67178
0.8583,0.67909
0.8629,0.66155
0.92281,0.65716
0.94124,0.63816
0.98963,0.63816
0.98733,0.64693
0.9182,0.67909
0.84217,0.67325
0.80991,0.65863
0.72696,0.70249
0.69009,0.70395
0.69009,0.72588
0.57949,0.73757
0.4735,0.68933
0.43433,0.67471
0.25,0.68786
0.22465,0.72295
0.18088,0.69371
0.11866,0.57237
0.16475,0.54605
0.17166,0.52997
0.15553,0.49196
0.13249,0.54868
0.12558,0.58757
0.17857,0.57529
0.22235,0.54254
0.22926,0.5671
0.20161,0.62237
0.17396,0.62032
0.1417,0.5364
0.1371,0.50979
0.077189,0.57734
0.074885,0.59576
0.13249,0.56915
0.1924,0.5405
0.074885,0.54868
0.11636,0.54459
0.12558,0.67968
0.091014,0.76974
0.15092,0.86184
0.20392,0.92734
0.26613,0.93348
0.32143,0.93962
0.50576,0.85175
0.48272,0.81842
0.50806,0.81316
0.48502,0.79561
0.47811,0.77281
0.47811,0.74649
0.45968,0.74649
0.45968,0.76228
0.47811,0.78684
0.45968,0.80614
0.46198,0.83246
0.4735,0.87456
0.47581,0.9114
0.44816,0.90088
0.49654,0.85702
0.51498,0.81842
0.47811,0.77281
0.47581,0.7307
0.43664,0.75351
0.46889,0.76404
0.38364,0.48509
0.35369,0.47105
0.36982,0.45175
0.35599,0.43596
0.34447,0.42193
0.34908,0.4114
0.38134,0.42895
0.38134,0.45526
0.37903,0.49211
0.38594,0.51491
0.4159,0.53597
0.41359,0.51667
0.40438,0.50088
0.41129,0.47456
0.40438,0.45
0.39516,0.43421
0.39747,0.42368
0.40899,0.41667
0.78917,0.52368
0.8076,0.4886
0.8053,0.47807
0.78456,0.44123
0.78226,0.42544
0.83064,0.42193
0.83986,0.44123
0.82373,0.46579
0.83986,0.49912
0.83986,0.52193
0.83295,0.55351
0.84217,0.57456
0.8606,0.58684
0.81221,0.5114
0.79839,0.50263
0.803,0.47632
0.77535,0.42895
0.73618,0.41667
0.78226,0.4693
0.78226,0.46053
0.75922,0.45
0.74539,0.45175
0.74078,0.44649
0.73387,0.43947
0.69931,0.44825
0.697,0.46579
0.6924,0.46579
0.67627,0.46403
0.65783,0.45877
0.65783,0.45877
0.64401,0.45526
0.64862,0.43772
0.61866,0.42368
0.55876,0.41491
0.55415,0.41667
0.59101,0.44123
0.60945,0.44825
0.62097,0.47105
0.62788,0.47807
0.64401,0.47807
0.66244,0.47456
0.68088,0.47456
0.63249,0.47456
0.58871,0.45175
0.5818,0.43246
0.57028,0.4114
0.55876,0.40614
0.55415,0.49912
0.51498,0.51667
0.51037,0.50439
0.51728,0.49561
0.55415,0.49035
0.55415,0.47632
0.54032,0.47281
0.5288,0.48684
0.50346,0.48509
0.49194,0.46579
0.51728,0.46228
0.5265,0.45877
0.54032,0.43947
0.51728,0.43596
0.49654,0.42193
0.48963,0.41842
0.4735,0.41667
0.48733,0.44825
0.50806,0.45
0.51498,0.4886
0.45046,0.45526
0.47581,0.43596
0.4735,0.42018
0.45737,0.4114
0.45046,0.40965
0.48733,0.45877
0.53341,0.53597
0.53802,0.57281
0.5288,0.53597
0.51267,0.49912
0.18548,0.5114
0.20852,0.52719
0.19009,0.52018
0.18779,0.49737
0.19009,0.47983
0.19701,0.45
0.1947,0.42719
0.17627,0.4079
0.14631,0.40263
0.13249,0.44123
0.15783,0.46403
0.16475,0.46403
0.11866,0.4886
0.12788,0.50965
0.16014,0.46754
0.17396,0.43246
0.15783,0.42544
0.18318,0.42018
0.20622,0.47983
0.21544,0.51667
0.22696,0.53246
0.11636,0.52544
0.11636,0.48509
0.1371,0.45526
0.10023,0.44474
0.21313,0.48333
0.26152,0.53597
0.2523,0.55351
0.71083,0.98158
0.66244,0.9693
0.6947,0.98684
0.71544,0.95877
0.37212,0.9886
0.37442,0.96754
0.4159,0.97105
0.22696,0.7921
0.2477,0.83421
0.27304,0.85877
0.29147,0.86228
0.22235,0.81316
0.22465,0.79737
0.20392,0.77456
0.18548,0.75526
0.20622,0.72895
0.24539,0.72368
0.22235,0.70614
0.22696,0.69561
0.25922,0.68158
0.22465,0.66053
0.20392,0.64825
0.19931,0.65526
0.23387,0.69737
0.25691,0.72719
0.25461,0.66579
0.26613,0.64123
0.24309,0.63597
0.23387,0.61842
0.24078,0.61316
0.27304,0.62544
0.28917,0.62544
0.303,0.61491
0.31912,0.60088
0.33756,0.58509
0.3629,0.54825
0.37442,0.52895
0.60484,0.84474
0.57028,0.81667
0.56336,0.80439
0.62327,0.81491
0.66475,0.80439
0.66475,0.78333
0.68779,0.74825
0.71774,0.71667
0.73848,0.70263
0.74078,0.73596
0.71083,0.73772
0.68548,0.76579
0.68318,0.77632
0.68779,0.80263
0.68779,0.82017
0.66936,0.83772
0.65553,0.84474
0.6394,0.81842
0.6394,0.83947
0.5841,0.83947
0.56336,0.79737
0.54724,0.77281
0.56797,0.84298
0.5818,0.8693
0.59562,0.87105
0.62558,0.8693
0.64862,0.85702
0.6371,0.83947
0.6417,0.80439
0.66705,0.85702
0.70622,0.82193
0.96198,0.57983
0.92742,0.5921
0.92742,0.57281
0.94816,0.5693
0.96198,0.55
0.95737,0.55702
0.9159,0.55702
0.9159,0.55702
0.92281,0.52895
0.92512,0.51491
0.93664,0.49912
0.96889,0.49035
0.99885,0.51491
0.95968,0.54298
0.95507,0.52895
0.94124,0.50088
0.9182,0.48684
0.91129,0.48158
0.91359,0.46579
0.90668,0.44298
0.87903,0.42193
0.87442,0.4079
0.92742,0.4079
0.94816,0.4114
0.96198,0.41316
0.96659,0.42544
0.96659,0.43421
0.94816,0.43421
0.93433,0.43596
0.94816,0.4693
0.96429,0.47456
0.98963,0.45351
0.98733,0.43596
0.96659,0.51667
0.95968,0.55702
0.90438,0.56053
0.9159,0.52544
0.92281,0.49386
0.91129,0.45351
0.89055,0.44474
0.87442,0.50789
0.89746,0.52719
0.91359,0.53772
0.96889,0.56579
0.98502,0.57983
0.99424,0.51667
0.96429,0.47281
0.97581,0.43947
0.98963,0.42544
0.99654,0.41491
